# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1551       6.986303526371e-11       2.430015460597e-12       1.607164424447e-12       0.000000000000e+00       9.331223557618e-16       2.199072671157e-16       3.800887495124e-17 
 1552       6.941614153321e-11       2.447447952072e-12       1.585665647629e-12       0.000000000000e+00       9.305590499548e-16       2.169974637238e-16       3.822742828255e-17 
 1553       6.897229012813e-11       2.464746338353e-12       1.562786377951e-12       0.000000000000e+00       9.280039980489e-16       2.141054778335e-16       3.843923305168e-17 
 1554       6.853159420072e-11       2.481901976531e-12       1.538541462365e-12       0.000000000000e+00       9.254571660728e-16       2.112322868460e-16       3.864437948638e-17 
 1555       6.809416742749e-11       2.498906181603e-12       1.512945844269e-12       0.000000000000e+00       9.229185196723e-16       2.083788728494e-16       3.884295838444e-17 
 1556       6.766012400996e-11       2.515750226403e-12       1.486014563665e-12       0.000000000000e+00       9.203880241095e-16       2.055462226260e-16       3.903506111454e-17 
 1557       6.722957867551e-11       2.532425341535e-12       1.457762757327e-12       0.000000000000e+00       9.178656442618e-16       2.027353276591e-16       3.922077961734e-17 
 1558       6.680264667816e-11       2.548922715307e-12       1.428205658967e-12       0.000000000000e+00       9.153513446215e-16       1.999471841411e-16       3.940020640635e-17 
 1559       6.637944379942e-11       2.565233493667e-12       1.397358599400e-12       0.000000000000e+00       9.128450892951e-16       1.971827929803e-16       3.957343456899e-17 
 1560       6.596008634903e-11       2.581348780133e-12       1.365237006709e-12       0.000000000000e+00       9.103468420020e-16       1.944431598087e-16       3.974055776751e-17 
 1561       6.554469116583e-11       2.597259635729e-12       1.331856406413e-12       0.000000000000e+00       9.078565660743e-16       1.917292949886e-16       3.990167024000e-17 
 1562       6.513337561854e-11       2.612957078918e-12       1.297232421629e-12       0.000000000000e+00       9.053742244559e-16       1.890422136206e-16       4.005686680132e-17 
 1563       6.472625760657e-11       2.628432085538e-12       1.261380773242e-12       0.000000000000e+00       9.028997797014e-16       1.863829355507e-16       4.020624284412e-17 
 1564       6.432345556082e-11       2.643675588730e-12       1.224317280067e-12       0.000000000000e+00       9.004331939761e-16       1.837524853776e-16       4.034989433978e-17 
 1565       6.392508844452e-11       2.658678478879e-12       1.186057859014e-12       0.000000000000e+00       8.979744290543e-16       1.811518924599e-16       4.048791783942e-17 
 1566       6.353127575401e-11       2.673431603542e-12       1.146618525259e-12       0.000000000000e+00       8.955234463194e-16       1.785821909238e-16       4.062041047482e-17 
 1567       6.314213751953e-11       2.687925767384e-12       1.106015392404e-12       0.000000000000e+00       8.930802067627e-16       1.760444196700e-16       4.074746995946e-17 
 1568       6.275779430609e-11       2.702151732111e-12       1.064264672644e-12       0.000000000000e+00       8.906446709825e-16       1.735396223814e-16       4.086919458943e-17 
 1569       6.237836721420e-11       2.716100216406e-12       1.021382676935e-12       0.000000000000e+00       8.882167991839e-16       1.710688475301e-16       4.098568324446e-17 
 1570       6.200395919378e-11       2.729763103507e-12       9.773873308765e-13       0.000000000000e+00       8.857965549042e-16       1.686328747514e-16       4.109702606133e-17 
 1571       6.163459879361e-11       2.743137076393e-12       9.323027374876e-13       0.000000000000e+00       8.833839162303e-16       1.662313911616e-16       4.120327635727e-17 
 1572       6.127029588934e-11       2.756220016340e-12       8.861546572749e-13       0.000000000000e+00       8.809788646844e-16       1.638638073801e-16       4.130447844690e-17 
 1573       6.091106032281e-11       2.769009798338e-12       8.389689966108e-13       0.000000000000e+00       8.785813815065e-16       1.615295304604e-16       4.140067694655e-17 
 1574       6.055690190193e-11       2.781504291081e-12       7.907718079723e-13       0.000000000000e+00       8.761914476535e-16       1.592279638841e-16       4.149191677477e-17 
 1575       6.020783040057e-11       2.793701356964e-12       7.415892901807e-13       0.000000000000e+00       8.738090437990e-16       1.569585075552e-16       4.157824315286e-17 
 1576       5.986385555850e-11       2.805598852073e-12       6.914477886406e-13       0.000000000000e+00       8.714341503324e-16       1.547205577937e-16       4.165970160537e-17 
 1577       5.952498708124e-11       2.817194626178e-12       6.403737955796e-13       0.000000000000e+00       8.690667473585e-16       1.525135073301e-16       4.173633796065e-17 
 1578       5.919123463999e-11       2.828486522723e-12       5.883939502876e-13       0.000000000000e+00       8.667068146970e-16       1.503367452988e-16       4.180819835134e-17 
 1579       5.886260787152e-11       2.839472378825e-12       5.355350393558e-13       0.000000000000e+00       8.643543318817e-16       1.481896572327e-16       4.187532921492e-17 
 1580       5.853911637807e-11       2.850150025258e-12       4.818239969166e-13       0.000000000000e+00       8.620092781600e-16       1.460716250568e-16       4.193777729420e-17 
 1581       5.822076972725e-11       2.860517286452e-12       4.272879048823e-13       0.000000000000e+00       8.596716324924e-16       1.439820270826e-16       4.199558963785e-17 
 1582       5.790757745191e-11       2.870571980482e-12       3.719539931853e-13       0.000000000000e+00       8.573413735522e-16       1.419202380018e-16       4.204881360094e-17 
 1583       5.759954905009e-11       2.880311919062e-12       3.158496400165e-13       0.000000000000e+00       8.550184797242e-16       1.398856288803e-16       4.209749684545e-17 
 1584       5.729669398489e-11       2.889734907537e-12       2.590023720655e-13       0.000000000000e+00       8.527029291049e-16       1.378775671524e-16       4.214168734077e-17 
 1585       5.699902168438e-11       2.898838744875e-12       2.014398647594e-13       0.000000000000e+00       8.503946995013e-16       1.358954166148e-16       4.218143336423e-17 
 1586       5.670654154145e-11       2.907621223661e-12       1.431899425023e-13       0.000000000000e+00       8.480937684308e-16       1.339385374207e-16       4.221678350165e-17 
 1587       5.641926291380e-11       2.916080130087e-12       8.428057891480e-14       0.000000000000e+00       8.458001131206e-16       1.320062860733e-16       4.224778664781e-17 
 1588       5.613719512376e-11       2.924213243947e-12       2.473989707327e-14       0.000000000000e+00       8.435137105066e-16       1.300980154205e-16       4.227449200702e-17 
 1589       5.586034745823e-11       2.932018338627e-12      -3.540383025093e-14       0.000000000000e+00       8.412345372334e-16       1.282130746485e-16       4.229694909361e-17 
 1590       5.558872916854e-11       2.939493181100e-12      -9.612218035192e-14       0.000000000000e+00       8.389625696536e-16       1.263508092759e-16       4.231520773244e-17 
 1591       5.532234947040e-11       2.946635531917e-12      -1.573865803500e-13       0.000000000000e+00       8.366977838272e-16       1.245105611479e-16       4.232931805945e-17 
 1592       5.506121754376e-11       2.953443145199e-12      -2.191683069525e-13       0.000000000000e+00       8.344401555206e-16       1.226916684299e-16       4.233933052218e-17 
 1593       5.480534253274e-11       2.959913768630e-12      -2.814384862139e-13       0.000000000000e+00       8.321896602069e-16       1.208934656020e-16       4.234529588025e-17 
 1594       5.455473354549e-11       2.966045143451e-12      -3.441680932970e-13       0.000000000000e+00       8.299462730646e-16       1.191152834526e-16       4.234726520594e-17 
 1595       5.430939965411e-11       2.971835004450e-12      -4.073279522334e-13       0.000000000000e+00       8.277099689773e-16       1.173564490727e-16       4.234528988465e-17 
 1596       5.406934989455e-11       2.977281079955e-12      -4.708887356842e-13       0.000000000000e+00       8.254807225332e-16       1.156162858499e-16       4.233942161546e-17 
 1597       5.383459326652e-11       2.982381091828e-12      -5.348209647003e-13       0.000000000000e+00       8.232585080241e-16       1.138941134621e-16       4.232971241165e-17 
 1598       5.360513873336e-11       2.987132755456e-12      -5.990950084836e-13       0.000000000000e+00       8.210432994457e-16       1.121892478719e-16       4.231621460118e-17 
 1599       5.338099522196e-11       2.991533779743e-12      -6.636810841471e-13       0.000000000000e+00       8.188350704960e-16       1.105010013205e-16       4.229898082727e-17 
 1600       5.316217162265e-11       2.995581867105e-12      -7.285492564761e-13       0.000000000000e+00       8.166337945754e-16       1.088286823215e-16       4.227806404886e-17 
 1601       5.294867678909e-11       2.999274713460e-12      -7.936694376883e-13       0.000000000000e+00       8.144394447860e-16       1.071715956553e-16       4.225351754120e-17 
 1602       5.274051953821e-11       3.002610008221e-12      -8.590113871948e-13       0.000000000000e+00       8.122519939310e-16       1.055290423628e-16       4.222539489628e-17 
 1603       5.253770865006e-11       3.005585434289e-12      -9.245447113608e-13       0.000000000000e+00       8.100714145138e-16       1.039003197395e-16       4.219375002345e-17 
 1604       5.234025286772e-11       3.008198668044e-12      -9.902388632657e-13       0.000000000000e+00       8.078976787381e-16       1.022847213295e-16       4.215863714985e-17 
 1605       5.214816089722e-11       3.010447379341e-12      -1.056063142465e-12       0.000000000000e+00       8.057307585067e-16       1.006815369198e-16       4.212011082099e-17 
 1606       5.196144140741e-11       3.012329231499e-12      -1.121986694748e-12       0.000000000000e+00       8.035706254214e-16       9.909005253370e-17       4.207822590124e-17 
 1607       5.178010302990e-11       3.013841881293e-12      -1.187978511904e-12       0.000000000000e+00       8.014172507819e-16       9.750955042545e-17       4.203303757439e-17 
 1608       5.160415435890e-11       3.014982978950e-12      -1.254007431476e-12       0.000000000000e+00       7.992706055859e-16       9.593930907391e-17       4.198460134410e-17 
 1609       5.143360395118e-11       3.015750168139e-12      -1.320042136527e-12       0.000000000000e+00       7.971306605280e-16       9.437860317666e-17       4.193297303450e-17 
 1610       5.126846032592e-11       3.016141085964e-12      -1.386051155397e-12       0.000000000000e+00       7.949973859991e-16       9.282670364400e-17       4.187820879063e-17 
 1611       5.110873196463e-11       3.016153362954e-12      -1.452002861467e-12       0.000000000000e+00       7.928707520864e-16       9.128287759298e-17       4.182036507905e-17 
 1612       5.095442731106e-11       3.015784623062e-12      -1.517865472916e-12       0.000000000000e+00       7.907507285722e-16       8.974638834141e-17       4.175949868828e-17 
 1613       5.080555477108e-11       3.015032483650e-12      -1.583607052485e-12       0.000000000000e+00       7.886372849337e-16       8.821649540187e-17       4.169566672936e-17 
 1614       5.066212271258e-11       3.013894555487e-12      -1.649195507233e-12       0.000000000000e+00       7.865303903421e-16       8.669245447575e-17       4.162892663636e-17 
 1615       5.052413946537e-11       3.012368442737e-12      -1.714598588305e-12       0.000000000000e+00       7.844300136626e-16       8.517351744720e-17       4.155933616691e-17 
 1616       5.039161332111e-11       3.010451742955e-12      -1.779783890685e-12       0.000000000000e+00       7.823361234531e-16       8.365893237725e-17       4.148695340272e-17 
 1617       5.026455253313e-11       3.008142047079e-12      -1.844718852962e-12       0.000000000000e+00       7.802486879642e-16       8.214794349770e-17       4.141183675007e-17 
 1618       5.014296531643e-11       3.005436939418e-12      -1.909370757086e-12       0.000000000000e+00       7.781676751385e-16       8.063979120525e-17       4.133404494038e-17 
 1619       5.002684751573e-11       3.002335078487e-12      -1.973709552609e-12       0.000000000000e+00       7.760930555306e-16       7.913389130878e-17       4.125362772471e-17 
