# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  179       7.018279774772e-10       1.100277301479e-13      -4.877452439146e-12       0.000000000000e+00       2.004909771050e-12       4.111618455938e-13      -2.230413144814e-15 
  180       7.049578896079e-10       1.085737494098e-13      -4.777263099232e-12       0.000000000000e+00       1.971946552673e-12       4.055370042825e-13      -2.166932820553e-15 
  181       7.080257618267e-10       1.071407864907e-13      -4.673407195095e-12       0.000000000000e+00       1.939664514628e-12       3.997955705154e-13      -2.100290018212e-15 
  182       7.110306139584e-10       1.057327823048e-13      -4.565899703391e-12       0.000000000000e+00       1.908051351436e-12       3.939774672327e-13      -2.031253868901e-15 
  183       7.139715059377e-10       1.043537328479e-13      -4.454757461666e-12       0.000000000000e+00       1.877096370384e-12       3.881423937714e-13      -1.960920306858e-15 
  184       7.168474956164e-10       1.030077470000e-13      -4.339999808306e-12       0.000000000000e+00       1.846786956185e-12       3.823526058683e-13      -1.890434462050e-15 
  185       7.196576387393e-10       1.016990476844e-13      -4.221648618853e-12       0.000000000000e+00       1.817108536312e-12       3.766729497831e-13      -1.820991331146e-15 
  186       7.224009889213e-10       1.004319730260e-13      -4.099728342312e-12       0.000000000000e+00       1.788044546334e-12       3.711708964198e-13      -1.753836448490e-15 
  187       7.250765976236e-10       9.921097750999e-14      -3.974266037465e-12       0.000000000000e+00       1.759576395248e-12       3.659165754500e-13      -1.690266557076e-15 
  188       7.276835141306e-10       9.804063314086e-14      -3.845291409186e-12       0.000000000000e+00       1.731683430811e-12       3.609828094344e-13      -1.631630279518e-15 
  189       7.302208096057e-10       9.692555267142e-14      -3.712836087336e-12       0.000000000000e+00       1.704345855979e-12       3.564223528572e-13      -1.578910402644e-15 
  190       7.326876513446e-10       9.587015037664e-14      -3.576931326725e-12       0.000000000000e+00       1.677553797378e-12       3.521976112413e-13      -1.531433970368e-15 
  191       7.350832341173e-10       9.487886533787e-14      -3.437610202307e-12       0.000000000000e+00       1.651298858967e-12       3.482456492063e-13      -1.488065501494e-15 
  192       7.374067566512e-10       9.395623863403e-14      -3.294908384473e-12       0.000000000000e+00       1.625571208091e-12       3.445004648779e-13      -1.447615864114e-15 
  193       7.396574216877e-10       9.310691423990e-14      -3.148864172832e-12       0.000000000000e+00       1.600359550681e-12       3.408929478362e-13      -1.408841548472e-15 
  194       7.418344360399e-10       9.233563992437e-14      -2.999518529989e-12       0.000000000000e+00       1.575651106448e-12       3.373508370636e-13      -1.370443939817e-15 
  195       7.439370106490e-10       9.164726814868e-14      -2.846915115329e-12       0.000000000000e+00       1.551431584075e-12       3.337986788936e-13      -1.331068591260e-15 
  196       7.459643606415e-10       9.104675696467e-14      -2.691100318799e-12       0.000000000000e+00       1.527685156415e-12       3.301577849585e-13      -1.289304496629e-15 
  197       7.479157298334e-10       9.053908152015e-14      -2.532122260049e-12       0.000000000000e+00       1.504396582688e-12       3.263659813279e-13      -1.244038883485e-15 
  198       7.497904661136e-10       9.012895951813e-14      -2.370027634279e-12       0.000000000000e+00       1.481557799054e-12       3.224385474335e-13      -1.195551921166e-15 
  199       7.515879516683e-10       8.982110746437e-14      -2.204864701436e-12       0.000000000000e+00       1.459161760932e-12       3.184116408074e-13      -1.144500456153e-15 
  200       7.533075791594e-10       8.962032888228e-14      -2.036684330602e-12       0.000000000000e+00       1.437200321069e-12       3.143229235333e-13      -1.091570022508e-15 
  201       7.549487518560e-10       8.953151493604e-14      -1.865540030592e-12       0.000000000000e+00       1.415664211335e-12       3.102115810821e-13      -1.037475208470e-15 
  202       7.565108837672e-10       8.955964505394e-14      -1.691487980551e-12       0.000000000000e+00       1.394543024527e-12       3.061183411462e-13      -9.829600230528e-16 
  203       7.579933997740e-10       8.970978755158e-14      -1.514587060555e-12       0.000000000000e+00       1.373825196167e-12       3.020854924745e-13      -9.287982626414e-16 
  204       7.593957357619e-10       8.998710025511e-14      -1.334898882202e-12       0.000000000000e+00       1.353497986304e-12       2.981569037073e-13      -8.757938775872e-16 
  205       7.607173611498e-10       9.039672116801e-14      -1.152486516235e-12       0.000000000000e+00       1.333549224994e-12       2.943676080080e-13      -8.246007522364e-16 
  206       7.619578479626e-10       9.094343064311e-14      -9.674105124830e-13       0.000000000000e+00       1.313972722802e-12       2.907117049109e-13      -7.751672172580e-16 
  207       7.631168068590e-10       9.163196671606e-14      -7.797326597823e-13       0.000000000000e+00       1.294763204701e-12       2.871722432647e-13      -7.272532795464e-16 
  208       7.641938653643e-10       9.246713324270e-14      -5.895172906149e-13       0.000000000000e+00       1.275914567369e-12       2.837314425085e-13      -6.806075642528e-16 
  209       7.651886680663e-10       9.345380020982e-14      -3.968313080047e-13       0.000000000000e+00       1.257419866001e-12       2.803706818571e-13      -6.349671682302e-16 
  210       7.661008768107e-10       9.459690404600e-14      -2.017442124134e-13       0.000000000000e+00       1.239271301116e-12       2.770704894866e-13      -5.900575134781e-16 
  211       7.669301708976e-10       9.590144793237e-14      -4.328128635683e-15       0.000000000000e+00       1.221460205376e-12       2.738105317191e-13      -5.455922005882e-16 
  212       7.676762472770e-10       9.737250211342e-14       1.953421673050e-13       0.000000000000e+00       1.203977030394e-12       2.705696022080e-13      -5.012728621888e-16 
  213       7.683388207448e-10       9.901520420773e-14       3.971892212613e-13       0.000000000000e+00       1.186811333546e-12       2.673256111235e-13      -4.567890163899e-16 
  214       7.689176386493e-10       1.008346285614e-13       6.011346108612e-13       0.000000000000e+00       1.169953209830e-12       2.640608886515e-13      -4.118942859923e-16 
  215       7.694125257055e-10       1.028353838949e-13       8.071042588525e-13       0.000000000000e+00       1.153397721859e-12       2.607785144537e-13      -3.666410588132e-16 
  216       7.698233425732e-10       1.050219891982e-13       1.015023425104e-12       0.000000000000e+00       1.137140742297e-12       2.574870654783e-13      -3.211613252496e-16 
  217       7.701499718493e-10       1.073990022270e-13       1.224814979682e-12       0.000000000000e+00       1.121177526222e-12       2.541954033308e-13      -2.755917825704e-16 
  218       7.703923183016e-10       1.099710194713e-13       1.436399380482e-12       0.000000000000e+00       1.105502701701e-12       2.509126773200e-13      -2.300738875329e-16 
  219       7.705503091025e-10       1.127426761253e-13       1.649694650868e-12       0.000000000000e+00       1.090110260374e-12       2.476483275035e-13      -1.847539089996e-16 
  220       7.706238940625e-10       1.157186460563e-13       1.864616357301e-12       0.000000000000e+00       1.074993548036e-12       2.444120877332e-13      -1.397829805552e-16 
  221       7.706130458641e-10       1.189036417742e-13       2.081077586977e-12       0.000000000000e+00       1.060145255216e-12       2.412139887011e-13      -9.531715312290e-17 
  222       7.705177602957e-10       1.223024144002e-13       2.298988925460e-12       0.000000000000e+00       1.045557407755e-12       2.380643609845e-13      -5.151744758157e-17 
  223       7.703380586002e-10       1.259196213114e-13       2.518260299542e-12       0.000000000000e+00       1.031222405904e-12       2.349715120187e-13      -8.514599038160e-18 
  224       7.700739942072e-10       1.297594196391e-13       2.738806684378e-12       0.000000000000e+00       1.017136235658e-12       2.319345840280e-13       3.369934892215e-17 
  225       7.697256468882e-10       1.338258464568e-13       2.960542721665e-12       0.000000000000e+00       1.003295446594e-12       2.289502407149e-13       7.516953809103e-17 
  226       7.692931209174e-10       1.381229483987e-13       3.183380869759e-12       0.000000000000e+00       9.896961151452e-13       2.260149493470e-13       1.159436485900e-16 
  227       7.687765453112e-10       1.426547813114e-13       3.407231385792e-12       0.000000000000e+00       9.763338376938e-13       2.231249782152e-13       1.560719310751e-16 
  228       7.681760740664e-10       1.474254099052e-13       3.632002307792e-12       0.000000000000e+00       9.632037236772e-13       2.202763940908e-13       1.956072389416e-16 
  229       7.674918863992e-10       1.524389074055e-13       3.857599436790e-12       0.000000000000e+00       9.503003886846e-13       2.174650596836e-13       2.346050605289e-16 
  230       7.667241869841e-10       1.576993552040e-13       4.083926318941e-12       0.000000000000e+00       9.376179475576e-13       2.146866310992e-13       2.731235513248e-16 
  231       7.658732061926e-10       1.632108425100e-13       4.310884227636e-12       0.000000000000e+00       9.251500074893e-13       2.119365552969e-13       3.112235661707e-16 
  232       7.649392121574e-10       1.689773207281e-13       4.538374436947e-12       0.000000000000e+00       9.128905183373e-13       2.092113669077e-13       3.489557748494e-16 
  233       7.639225473041e-10       1.750021572684e-13       4.766305235748e-12       0.000000000000e+00       9.008363964774e-13       2.065126733829e-13       3.863210536398e-16 
  234       7.628235945516e-10       1.812885533414e-13       4.994585314672e-12       0.000000000000e+00       8.889850505800e-13       2.038434124896e-13       4.233076955657e-16 
  235       7.616427659547e-10       1.878396860731e-13       5.223121501239e-12       0.000000000000e+00       8.773335340846e-13       2.012065755499e-13       4.599041092759e-16 
  236       7.603805029686e-10       1.946587078328e-13       5.451818747058e-12       0.000000000000e+00       8.658785402027e-13       1.986052077844e-13       4.960988225757e-16 
  237       7.590372767146e-10       2.017487455626e-13       5.680580115029e-12       0.000000000000e+00       8.546163969203e-13       1.960424086531e-13       5.318804859572e-16 
  238       7.576135882443e-10       2.091129001062e-13       5.909306766540e-12       0.000000000000e+00       8.435430620005e-13       1.935213321983e-13       5.672378761308e-16 
  239       7.561099688056e-10       2.167542455376e-13       6.137897948675e-12       0.000000000000e+00       8.326541179864e-13       1.910451873865e-13       6.021598995552e-16 
  240       7.545269801070e-10       2.246758284899e-13       6.366250981412e-12       0.000000000000e+00       8.219447672035e-13       1.886172384505e-13       6.366355959691e-16 
  241       7.528652145830e-10       2.328806674844e-13       6.594261244825e-12       0.000000000000e+00       8.114098267628e-13       1.862408052316e-13       6.706541419214e-16 
  242       7.511252819794e-10       2.413716082060e-13       6.821824707482e-12       0.000000000000e+00       8.010444109954e-13       1.839186319097e-13       7.042153138683e-16 
  243       7.493077676748e-10       2.501508811487e-13       7.048845705252e-12       0.000000000000e+00       7.908460342038e-13       1.816509507504e-13       7.373615619434e-16 
  244       7.474132723895e-10       2.592205163041e-13       7.275229601267e-12       0.000000000000e+00       7.808126235356e-13       1.794373036234e-13       7.701478545931e-16 
  245       7.454424258772e-10       2.685824838831e-13       7.500880278863e-12       0.000000000000e+00       7.709418392480e-13       1.772771622927e-13       8.026314157037e-16 
  246       7.433958871628e-10       2.782386933512e-13       7.725700133966e-12       0.000000000000e+00       7.612310711141e-13       1.751699274698e-13       8.348717494764e-16 
  247       7.412743447791e-10       2.881909924628e-13       7.949590067477e-12       0.000000000000e+00       7.516774348275e-13       1.731149278669e-13       8.669306653014e-16 
  248       7.390785170040e-10       2.984411662966e-13       8.172449477660e-12       0.000000000000e+00       7.422777684087e-13       1.711114192500e-13       8.988723026332e-16 
  249       7.368091520976e-10       3.089909362901e-13       8.394176252530e-12       0.000000000000e+00       7.330286286096e-13       1.691585834927e-13       9.307631558648e-16 
